B_values,r_vK1,r_vK2,r_cK1,r_cK2
256.8197243924272,5.706945846356828,8.087700697484483,5.193166561738354,4.112963360300766
261.57564521450917,5.610618186516188,8.003361750359574,5.128860589992304,4.044441501484281
266.51103474685846,5.514264902539798,7.919566906192542,5.064755581640048,3.9759130702110386
271.63624695352877,5.41788457280778,7.836356131944331,5.000866738029067,3.9073777299536583
275.16399042045776,5.353615244672878,7.781228292319935,4.958402474063496,3.8616834881231092
280.63082466722176,5.257186388250351,7.699090838109573,4.894912013685522,3.793135820889534
284.39768137416434,5.1928831624374,7.644724426013871,4.852730894455889,3.7474329988796398
288.2670375833367,5.128565448747231,7.590690815024679,4.81067386500246,3.7017265282866907
294.2726008663228,5.032060453966946,7.510303807447568,4.747836160411546,3.6331596892973503
298.41728538556686,4.967703951860079,7.457183168756534,4.706120555471094,3.5874435024873423
302.6803894625035,4.90333082441657,7.404463731036671,4.664555444696158,3.5417231735157375
307.06706177355426,4.838940385977096,7.352168411537935,4.623149721250287,3.4959985452628675
311.5827538584595,4.774531913492753,7.300321891858501,4.5819129881013865,3.4502694526314737
316.2332427220186,4.710104644027228,7.248950789565526,4.540855630096474,3.4045357220424086
321.02465549053403,4.645657772058538,7.198083850014376,4.499988894997563,3.3587971708959454
325.96349634423456,4.58119044657377,7.147752161164595,4.459324984807095,3.313053606991047
328.4903451531046,4.548948834616034,7.122797450038887,4.439073188221338,3.290179882413355
333.6634214547283,4.484449125922438,7.073332652293914,4.398738738768411,3.244428416444379
339.0020361980039,4.419926615966957,7.024492731304186,4.358642505278512,3.198671410998852
344.51426442886583,4.355380268145013,6.9763190809218845,4.318800937262852,3.1529086350434294
347.33815184221714,4.323097814342335,6.952496042053881,4.29898120989771,3.130025007449346
353.1271210395874,4.258513629911128,6.905407605545316,4.25955590462328,3.0842531143019176
356.09457583823934,4.226211599538723,6.882155057063533,4.239955487582002,3.061364782593554
362.1816626047051,4.161586878941155,6.83626766563964,4.200992977881296,3.0155831764950682
365.30391831681453,4.129263860933265,6.8136475391962055,4.181636839988969,2.9926898301961864
371.71275898903934,4.064595652026269,6.7690938714012185,4.143190824131316,2.9468978635651983
375.00225243142023,4.032250102151996,6.747177259839401,4.124107853369998,2.9239991649647536
378.3504868281293,3.999896673343737,6.725512776751331,4.105123146782864,2.901098602100914
385.2295865886408,3.935165397609021,6.682978850536837,4.067464430776824,2.855291714209491
388.7638029793623,3.902787144530051,6.662129964450229,4.048798915130846,2.832385301371245
392.3634678217638,3.8704001997508803,6.641574383106422,4.030248681084344,2.809476848561416
396.03041611916336,3.8380043436509963,6.6213237588224585,4.01181858639631,2.7865663085540184
403.5738526166714,3.773184983418198,6.5817871008004545,3.975339645119813,2.7407387709344255
407.4543704302932,3.7407610036614884,6.5625276052632255,3.957301974314856,2.7178216716165458
411.4102381043736,3.7083271607786563,6.543626233030297,3.9394068395234423,2.694902281587463
415.4436718112793,3.6758831970973054,6.525098140100543,3.9216606944141774,2.671980546062388
419.5569754925791,3.6434288464626428,6.506959331087128,3.904070387008089,2.64905640858599
423.7525452475049,3.6109638339210575,6.489226717952947,3.886643190247451,2.6261298109767828
428.0328739873787,3.5784878753912794,6.471918183566966,3.8693868354515293,2.603200693268368
432.40055637500495,3.5460006773258046,6.455052650522726,3.852309548989268,2.580268993649643
436.85829406959266,3.5135019363577538,6.438650155717489,3.835420092549856,2.5573346484047907
441.4089012994842,3.480991338937456,6.422731931254964,3.8187278074881963,2.534397591849829
446.05531078684726,3.4484685609557895,6.407320492272781,3.8022426640288765,2.5114577562696656
450.80058005053706,3.415933267355816,6.392439732388522,3.7859753183143376,2.4885150718535347
455.64789811559666,3.3833851117319047,6.37811502750909,3.76993728770961,2.465569466629264
460.60059266033136,3.350823735915068,6.364373348855959,3.754140279037931,2.4426208663969082
