B_values,m_hK1,m_hK2,m_eK1,m_eK2
194.7227,0.6700454137338677,0.7522658815607548,0.5007375017294021,0.4697880509951274
199.6943,0.6705805934942713,0.7549946899638557,0.5020332816709665,0.4702691484837122
204.9265,0.6711431459920862,0.7578713964966844,0.5033984006873405,0.4707752699421636
210.4402,0.6717352271506787,0.7609083895902771,0.5048386033410468,0.47130842202719925
215.2668,0.6722529002150787,0.7635715774372847,0.5061007232354675,0.4717749634023702
220.3201,0.6727942544358547,0.7663644932782825,0.5074235136256136,0.4722632393819156
224.5367,0.6732455010078409,0.7686987436129116,0.5085284413191304,0.4726705503276952
230.0401,0.6738337803569298,0.771750387578316,0.5099720990880257,0.4732019738019105
234.6409,0.6743250065124009,0.7743060288491802,0.5111803771885842,0.47364609135704294
239.4294,0.6748357276896624,0.7769703338605143,0.5124393283003267,0.47410819022174777
244.4176,0.6753671284520048,0.7797504047209798,0.5137522275927887,0.47458938650452676
249.6179,0.6759204913577008,0.7826539778873228,0.5151226403271455,0.4750908907572119
255.0444,0.6764972073115206,0.7856894967700756,0.5165544548788461,0.4756140181927214
260.7121,0.6770987872576,0.7888661945661052,0.5180519204006553,0.47616020026012235
265.1309,0.67756727289229,0.7913474168091467,0.5192208855336878,0.4765859000768296
269.7021,0.6780514140045746,0.7939183526557139,0.5204315151748103,0.4770261541413638
274.4338,0.6785520091051136,0.7965839747330479,0.5216860936208129,0.47748172307001097
279.3344,0.6790699119757705,0.7993496311996071,0.522987076419407,0.47795342150165626
284.4132,0.6796060365381803,0.8022210819686613,0.5243371068287018,0.47844212298713923
289.6801,0.6801613622465115,0.8052045392169119,0.525739034223944,0.4789487654209388
295.1457,0.680736940071029,0.8083067127809607,0.5271959347273729,0.47947435708511393
300.8216,0.6813338991502541,0.8115348611473133,0.5287111343823527,0.4800199833890548
304.7284,0.6817443464393809,0.8137608029418865,0.5297554224750824,0.48039543869281276
310.7826,0.6823796862857453,0.8172167144314635,0.5313759414844974,0.48097710180384334
314.9542,0.6828169532529007,0.8196025518114795,0.5324941290349644,0.4813777719833547
319.2393,0.683265689544967,0.8220572279401034,0.5336441095544274,0.481789245710156
325.8901,0.6839613065970264,0.8258750055985852,0.5354317523289086,0.4824276906088429
330.4801,0.6844407725041092,0.8285154630662629,0.5366674735096519,0.48286816960727313
335.2012,0.684933420934294,0.8312362118785871,0.5379402241887152,0.48332111759121305
340.0592,0.6854398035388379,0.8340409881114049,0.5392517117494843,0.48378707283942
345.0601,0.6859605032048147,0.8369337641707651,0.5406037512047688,0.48426660512980974
350.2102,0.6864961362992156,0.8399187678370313,0.541998273889815,0.48476031808214404
355.5165,0.6870473551089272,0.8430005031857416,0.5434373370182669,0.4852688517127482
360.9859,0.6876148504977706,0.8461837736042598,0.5449231342043767,0.48579288522518704
363.7843,0.687904929060103,0.8478150735552755,0.5456842837019336,0.48606093814841594
369.5132,0.6884982262664863,0.8511603707305275,0.5472446222310019,0.48660958829187045
375.4254,0.6891097156518594,0.8546206939248765,0.5488578547882818,0.4871756285164299
381.5299,0.6897402477188364,0.8582021119144356,0.5505267521335628,0.48775990119626367
384.6571,0.6900629351611565,0.8600402462112241,0.5513829949565867,0.4880591529812343
391.0681,0.6907237450148388,0.8638156508094907,0.5531410255047521,0.4886724763036932
394.3544,0.6910621157260471,0.8657547294526823,0.5540436389154021,0.4889867952075582
401.0955,0.6917554399377495,0.8697404133643846,0.5558982419624316,0.48963139748606177
404.5532,0.6921106668190821,0.8717890361368499,0.5568511529657678,0.48996195424274747
411.6506,0.692838967980649,0.8760031776921667,0.5588106304246573,0.49064029825825245
415.2936,0.6932123439733884,0.8781709543894607,0.5598182283715137,0.49098838843403436
419.0015,0.693592079962596,0.8803807807008103,0.5608451205976394,0.4913426349769663
426.6197,0.6943712938624699,0.8849316032029364,0.5629590826420083,0.49207026429786477
430.5337,0.6947711172291051,0.8872752366513184,0.564047358051849,0.4924439958808671
434.5201,0.6951779920166146,0.8896661994176286,0.5651573413403568,0.4928245820040888
438.581,0.6955921066196631,0.8921059488262773,0.5662896990888241,0.49321221360290607
446.935,0.6964428430451828,0.8971379437355756,0.5686243456273732,0.4940094131941988
451.2324,0.6968798767907909,0.8997334205820617,0.5698281135189776,0.4944194003259774
455.6133,0.69732497486561,0.9023841538123379,0.5710572173801068,0.49483727195455407
460.0801,0.6977783628022209,0.9050919386299945,0.5723124796669509,0.4952632585144968
464.6354,0.6982402746296043,0.9078586492341675,0.5735947593782506,0.4956975995334473
469.2817,0.6987109532773552,0.9106862432287907,0.5749049541356571,0.4961405440861693
474.0219,0.6991906510029986,0.913576766331123,0.5762440024098602,0.49659235127603346
478.8589,0.6996796298445302,0.9165323574034884,0.5776128859041456,0.49705329074580634
483.7956,0.7001781620993219,0.9195552538352203,0.5790126321092302,0.4975236432204098
488.8351,0.7006865308314738,0.9226477973026759,0.5804443170435725,0.4980037010831884
493.9808,0.7012050304096206,0.9258124399392889,0.5819090681956269,0.49849376898894154
499.2359,0.7017339670774089,0.9290517509502244,0.5834080676856074,0.4989941645158088
