B_values,m_hK1,m_hK2,m_eK1,m_eK2
0,0.8975289238331935,0.8975289238331935,0.5913166200307525,0.5913166200307525
13.542746732103064,0.8999134438456117,0.9091618183203131,0.5970188168856727,0.5930768238466394
18.062768339620842,0.9007611596765412,0.9131136821407159,0.5989546852880636,0.5936903954922063
22.57605462160388,0.9016064386318497,0.9170673119472755,0.6008906384278584,0.5943026249454421
27.09415250943126,0.9024514481467165,0.9210329013786182,0.6028316856879157,0.5949150816860662
31.599742374907148,0.9032929559914777,0.9249953119342,0.6047704366126385,0.5955254218335443
36.125536679241684,0.9041370729024539,0.9289834157959919,0.6067210337269594,0.5961380784432613
40.628240196309186,0.9049757288633146,0.9329591366348329,0.6086648721359699,0.5967471937844604
45.128066586528746,0.9058127027001781,0.9369403359790481,0.6106107086019565,0.5973555086198812
49.677906828546874,0.9066578180953356,0.9409740191562416,0.6125815247635467,0.5979701693350097
54.18830501886252,0.9074944588319661,0.9449809905392764,0.6145386422956697,0.598579092122646
58.69148826142727,0.9083286244138842,0.9489898350487499,0.6164960510965745,0.599186636755441
63.24664854440372,0.9091712663967055,0.9530534549050829,0.6184795912047107,0.599800785697001
67.6920998797931,0.9099925005961724,0.9570275319025832,0.620418847528055,0.6003997498943516
72.18953070655961,0.9108222220714277,0.9610565292140923,0.6223843442774659,0.6010053248471988
76.76676544338856,0.9116655185177563,0.9651658320477903,0.6243884597532535,0.6016212422626358
81.33446165978981,0.9125059071147827,0.9692755205965848,0.626392223678914,0.6022354734109551
85.7798674590091,0.9133226961850502,0.9732838468372443,0.6283460686975787,0.6028328759393925
90.35235506343388,0.9141617067919608,0.9774157627771494,0.6303596657182018,0.6034469639669825
94.79922712472145,0.9149765742704549,0.9814430048996564,0.6323217944588394,0.6040438022570689
99.23947195491917,0.9157891546843416,0.9854730210964473,0.634284844259943,0.6046393800044451
103.86091795281982,0.9166337608897237,0.9896768965044309,0.6363321466140968,0.6052588712071392
108.37661003772504,0.9174579254401267,0.9937939185496258,0.6383367433006123,0.6058638031848911
113.00067873266796,0.9183007323380695,0.9980194094657892,0.6403937585953037,0.6064828634286212
117.38297652285453,0.9190984138455138,1.00203307189297,0.6423473048574869,0.6070691938114601
121.76797277227152,0.9198955583271016,1.0060581505582642,0.6443060881729324,0.6076555346383361
126.49329708880744,0.9207534230463341,1.0104057280056353,0.6464214788237287,0.608286992275162
130.78782260725458,0.9215320484414098,1.0143661165869053,0.6483481950093118,0.6088605320603764
135.3841997595862,0.9223643189293189,1.0186146320370308,0.6504148098470213,0.6094740184879796
139.85232516419302,0.9231722971932446,1.022754358812964,0.6524282564399494,0.6100700262540085
144.62544206399483,0.9240342664722097,1.0271873805649876,0.6545841060116809,0.6107063266894956
149.20864269278343,0.9248608139435247,1.0314545307434164,0.6566590732864689,0.6113169322098224
153.53353088677713,0.9256397689487921,1.0354907077139726,0.6586215537489142,0.611892786553968
158.1166213610093,0.9264641642467276,1.0397780307841482,0.6607059872272936,0.612502665179481
162.35729702969533,0.9272259940965428,1.0437544436785842,0.6626391348908213,0.6130666545232116
166.83171072736414,0.928028803990286,1.047959913004027,0.6646835300222381,0.613661394509016
171.5597349180182,0.9288759931681355,1.0524148687106578,0.6668491106519978,0.6142894723414852
175.83093163796886,0.9296403358646337,1.056449285756975,0.6688102018608455,0.6148565376296287
180.32023202021486,0.9304426989456097,1.0606999331696854,0.6708763592060796,0.6154522268270763
185.04477958406326,0.9312859928611483,1.0651847239529308,0.6730563092208705,0.6160787650491237
190.02356289125777,0.9321734330264149,1.0699236111675396,0.6753597779517094,0.616738614346598
194.38190148968116,0.9329492472439841,1.0740827901909995,0.6773814962234149,0.617315896352296
198.94485692371123,0.9337604523864561,1.0784481707310765,0.6795035048449142,0.6179199442080886
202.75241399402145,0.9344365564133255,1.0820994876618275,0.68127847222793,0.6184237296016674
207.72183590563964,0.9353178719534219,1.0868768917748237,0.6836009652728503,0.6190808866947051
211.87627262375244,0.9360536988496407,1.0908812209374386,0.6855477581133853,0.6196299614073357
216.20027818750248,0.9368186406001688,1.0950591493290829,0.6875790927915066,0.6202011504021447
220.7044506497421,0.9376144611018692,1.0994222588105462,0.6897006432871166,0.6207958184890728
225.40029002526853,0.9384430697547658,1.103983188377596,0.6919186068121597,0.6214154452462234
230.30029633016568,0.9393065367874682,1.1087557579504124,0.6942397659798528,0.622061637349987
235.41808069305827,0.9402071105677431,1.1137551100136638,0.6966715601115729,0.6227361425332187
239.40821765395756,0.9409083556424674,1.1176633916795553,0.6985728991745943,0.6232617412391439
243.53594554454304,0.9416329567065455,1.12171617984124,0.7005448064789276,0.6238052009930966
247.80850599269291,0.9423821012055261,1.1259216758174975,0.7025913239005094,0.6243674490424672
252.23365788541955,0.9431570585202561,1.1302887158976798,0.7047168108107967,0.6249494780112917
256.8197243924272,0.9439591871650687,1.1348268342122236,0.7069259761396934,0.6255523517703097
261.57564521450917,0.9447899427544343,1.1395463332430393,0.7092239144345275,0.6261772119515686
266.51103474685846,0.9456508868412026,1.1444583630915188,0.7116161465101896,0.6268252851900796
271.63624695352877,0.9465436967422171,1.149575010791636,0.7141086653984496,0.6274978911921506
275.16399042045776,0.9471574918712181,1.153106221194147,0.715829254674629,0.6279606221246512
280.63082466722176,0.9481074884350139,1.1585936287570933,0.7185036866448383,0.6286773305135414
284.39768137416434,0.9487612378857828,1.1623854906628857,0.7203522575207111,0.6291709083220483
288.2670375833367,0.94943206963467,1.1662897996131711,0.7222561009656049,0.6296776956283391
