B_values,m_hK1,m_hK2,m_eK1,m_eK2
0,0.479157666001817,0.479157666001817,0.3487367963840478,0.3487367963840478
13.80467351392184,0.4805570247390412,0.48548239100432655,0.3519401431388985,0.34998327596655787
18.412115696957137,0.48105214826154014,0.48762424628727474,0.3530240976760813,0.35041528038360165
23.012692288258624,0.48154577865264564,0.4897636409562256,0.3541054174556354,0.35084616749748393
27.618173545435706,0.48203918271612983,0.491906090519072,0.35518689674775134,0.3512770437277479
32.210904865817625,0.4825304743233124,0.49404342189939165,0.35626441901079225,0.3517062622253179
36.824231393914275,0.4830232218919233,0.4961911965758839,0.35734583150808447,0.35213694175841576
41.41402054176552,0.4835127156501383,0.4983289081116502,0.35842081595534714,0.35256496634360085
46.000876916998344,0.484001162698318,0.5004661854902056,0.3594942316040286,0.35299226498075237
50.63871444907554,0.484494295960259,0.5026282052580349,0.3605787071509729,0.35342385657842484
55.23634709087141,0.4849824204328079,0.5047725022056773,0.3616529425142116,0.353851257399366
59.826625242467365,0.4854690383518981,0.5069144205155797,0.36272465088260886,0.3542775316686575
64.46988570904693,0.48596053841174314,0.5090821693464894,0.36380793203076567,0.35470827939444083
69.0013153754975,0.4864394917107501,0.5111988204921912,0.364864373497627,0.35512822290053725
73.58572985530058,0.4869233354518773,0.5133413754291218,0.3659324379192986,0.3555526479126851
78.25149171206783,0.48741503474744097,0.515523178585811,0.3670187248454445,0.355984164635294
82.90753056633673,0.4879049785024835,0.5177017100433381,0.36810203847093526,0.3564143436208661
87.43891381591385,0.4883811069816481,0.5198231748164955,0.3691556908227149,0.35683258809470486
92.09983672720989,0.4888701313044115,0.5220066185422862,0.3702388103495651,0.357262362767618
96.63271459745289,0.48934502824771425,0.5241314093277799,0.37129156052610773,0.35767991918923814
101.15883706103381,0.4898185385875384,0.52625437675698,0.3723421593392621,0.35809645155233655
105.86966525750353,0.4903106548969229,0.5284654413832555,0.3734350364129607,0.3585295589607269
110.47269418174282,0.4907908060707054,0.5306273845845736,0.3745023404172805,0.35895234170138596
115.18619580016383,0.4912817629236493,0.5328427614489024,0.37559470439280096,0.35938485069065906
119.65325048493473,0.49174638223122763,0.5349437842544084,0.3766294558975547,0.35979435603721577
124.12305581914207,0.4922106398990641,0.5370475715170945,0.37766437941561715,0.36020373671282463
128.93977141809387,0.49271020715368014,0.5393163198182394,0.378779126620433,0.36064447141566336
133.31735625018962,0.4931635824684731,0.5413797753156893,0.3797918152772678,0.3610446511383275
138.002630750995,0.4936481442717144,0.5435899287003711,0.3808752513533463,0.3614725668782774
142.55717302000474,0.4941185140659738,0.5457400923855539,0.38192804845197437,0.361888157304167
147.42260554628476,0.4946202628348807,0.5480388900082784,0.38305228678104575,0.3623316992863823
152.09444867979383,0.4951013426498472,0.5502480689413864,0.38413140433257786,0.36275719157571557
156.50298342413566,0.4955546776271354,0.5523344272076238,0.3851493717668435,0.36315834461538604
161.1747142726173,0.4960344115430671,0.5545471667183729,0.38622778303973965,0.36358307031846754
165.49740775885607,0.49647769535813574,0.5565962849086613,0.3872253380068975,0.3639757208038823
170.05835994118678,0.4969447810819763,0.5587601456095899,0.3882775971573097,0.36438965876348905
174.8778276318277,0.49743763993974055,0.5610486941822057,0.3893892074131504,0.36482666596066604
179.2316324691346,0.4978822609899535,0.5631179511967668,0.3903931732385582,0.36522110449920103
183.8077592555806,0.49834895706196186,0.5652947748250328,0.39144817874389726,0.3656353346943265
188.6236830788709,0.49883941527064746,0.5675878056062277,0.39255823745351986,0.36607088683917444
193.69875975363874,0.49935549927509587,0.5700066378847477,0.39372779710617317,0.3665294534091314
198.14139185808003,0.49980662692783945,0.5721261013915772,0.39475143163004356,0.3669305205549784
202.79259823972507,0.5002782934832671,0.5743471618040272,0.39582296559291047,0.3673500657973465
206.67379629215998,0.5006713756314002,0.5762021842702553,0.3967169961158238,0.3676998820360877
211.73933051500705,0.5011837240919037,0.578625562704583,0.3978837049256702,0.3681560724977064
215.9741171253072,0.5016114572611675,0.5806535327644973,0.3988589742817641,0.3685371274066732
220.3817521686808,0.5020560802922023,0.5827662620900305,0.39987397052042417,0.3689334280119046
224.97303867219497,0.5025186147511578,0.5849692015889827,0.40093118802790834,0.3693459098731814
229.75969906947572,0.5030001663650342,0.5872682816234243,0.4020333358230725,0.3697755868532026
234.75447513620347,0.5035019338794567,0.5896699660869038,0.40318336129042076,0.3702235595006012
239.97124125034134,0.5040252190596372,0.5921813139923493,0.4043844771510804,0.3706910245360339
244.03855042407594,0.5044326511376619,0.5941414110857299,0.4053209407843006,0.37105519506560386
248.24611163828413,0.5048536245764113,0.5961710536582483,0.406289710428518,0.37143165427865166
252.60130657930668,0.5052888267048697,0.5982740290918706,0.4072925008910432,0.3718210364472471
257.1120441967943,0.5057389922233656,0.600454406075207,0.40833115145263155,0.3722240203633899
261.786808636736,0.5062049073607021,0.6027165613114495,0.40940763745042547,0.37264133332413724
266.63471250037924,0.5066874144773755,0.6050652093391343,0.4105240831864601,0.373073755553075
271.6655561324619,0.5071874171716055,0.6075054358959471,0.41168277634444034,0.3735221251155596
276.8898937503938,0.5077058859540636,0.6100427353293708,0.4128861841252426,0.3739873433934625
280.4858663965029,0.5080623029534695,0.6117911135279076,0.4137146046658542,0.37430732566305785
286.05843327855257,0.5086139073032349,0.6145036560052985,0.41499856536178353,0.3748028198389253
289.8981437923586,0.5089934732878141,0.6163749401350008,0.41588340580698147,0.37514397253087256
293.84233622490774,0.5093829355135004,0.6182990644395785,0.41679245616407035,0.3754941875596317
