B_values,m_hK1,m_hK2,m_eK1,m_eK2
0,0.7512103555938054,0.7512103555938054,0.522670147672617,0.522670147672617
13.796373695372647,0.7529271458849783,0.7598019210515194,0.5271059656324074,0.5241931990484648
18.40104573436531,0.7535384765731749,0.7627183948219184,0.5286120520476092,0.5247232706558707
22.998856309441138,0.7541481324861303,0.7656351338285732,0.530117629577854,0.5252523136633045
27.601568601547967,0.7547576761164584,0.7685596422998526,0.5316265816163392,0.5257816836509503
32.19153862253618,0.7553647750102128,0.7714807421467206,0.5331331516782827,0.5263093538285072
36.80209146873062,0.7559738372378173,0.7744196985633788,0.5346483153359298,0.5268391565687025
41.38912108611794,0.756579039225286,0.7773484363741731,0.5361576087220177,0.5273660256819599
45.973219694165095,0.7571831065345902,0.7802801062011891,0.5376678236486421,0.5278923302163817
50.608268807527566,0.7577931297764159,0.7832492875014642,0.5391967738632802,0.5284242546004669
55.203137203095935,0.7583971146069334,0.7861976638420477,0.5407144376920066,0.5289513414998228
59.79065553022301,0.7589993902946378,0.7891462692645268,0.5422316610214846,0.5294773622712216
64.43112431764331,0.7596078644809281,0.7921339804341925,0.5437684498290986,0.530009229635292
68.95982954124763,0.7602009555995982,0.7950546955011121,0.5452702488253988,0.5305280708531096
73.54148772201195,0.7608002516098192,0.7980145924100182,0.5467916737450159,0.5310527629581582
78.20444437105257,0.7614094299878627,0.801032250882876,0.5483422621284249,0.5315865442672847
82.85768386338007,0.7620165850592406,0.8040489359579247,0.5498918321736462,0.5321189926254842
87.38634269801825,0.7626067637948551,0.80698999722901,0.5514020708712785,0.532636975861126
92.04446331091901,0.7632130741360975,0.8100204711675114,0.5529577344722384,0.533169552431034
96.57461586760854,0.7638020101402212,0.8129729248717319,0.5544728830386374,0.5336872911373797
101.09801707920613,0.7643893642164215,0.8159261693095718,0.5559879917940571,0.5342040562590539
105.80601297260053,0.7649999422214003,0.8190054858482045,0.557567318488864,0.5347416972488457
110.40627440619187,0.7655958159143913,0.8220198536881447,0.5591128916742588,0.5352668272942809
115.11694211418937,0.7662052426092313,0.8251122627072579,0.5606980384451626,0.5358043491301729
119.58131106044603,0.7667821086353703,0.8280483461860341,0.5622026535338103,0.5363135706246613
124.04842900235924,0.7673586531836858,0.8309915013541787,0.5637105137028974,0.5368229163669244
128.86224863528662,0.7679791887900556,0.8341690207894822,0.5653380335445387,0.5373715830512734
133.23720152105253,0.7685424732102002,0.8370622381360215,0.5668195753078513,0.5378700409804519
137.91965908249526,0.7691446360267532,0.8401645392264335,0.5684078168996336,0.5384033376188384
142.47146301261063,0.7697292915903364,0.8431859959215912,0.5699543184449574,0.538921560336411
147.33397028266558,0.7703530894375655,0.8464199717658221,0.5716092267996831,0.5394749475581849
152.0030045521867,0.7709513245700507,0.84953142059243,0.5732010896411677,0.5400061145299154
156.40888874210515,0.7715151773828869,0.852473072123347,0.5747057834662463,0.5405071647435133
161.07781079410827,0.7721119898443489,0.8555962868541348,0.5763030458652425,0.5410379392846981
165.39790533647897,0.7726635700158478,0.8584916433987921,0.5777835111966069,0.5415288861832244
169.95611532606702,0.7732448840545186,0.8615523443464184,0.5793482552190011,0.5420467151404683
174.7726853960365,0.7738584034763855,0.8647929973696458,0.5810047144994677,0.5425936975801564
179.1238725843196,0.7744119887134024,0.8677262926017834,0.5825038302285137,0.5430876570291249
183.69724805455755,0.7749931735072845,0.8708153070645868,0.5840822987034565,0.5436066643554656
188.5102763878647,0.775604075251038,0.874072806314483,0.5857466209388072,0.5441526756511925
193.5823017615292,0.7762470336767573,0.8775129932740033,0.5875040312399663,0.5447278562654101
198.0222628111056,0.7768091817786571,0.880530748044302,0.589045446012929,0.5452311815720162
202.67067273624892,0.777397037115297,0.8836965050614244,0.5906622744582272,0.5457579608456643
206.54953728622496,0.777887038092235,0.8863431538636282,0.5920138485408317,0.5461973945731767
211.61202594520105,0.7785258314401505,0.8898042868629336,0.5937811905955651,0.5467707339077188
215.8442664641051,0.7790592298480528,0.8927038014087049,0.5952616227875487,0.5472498848010374
220.24925149398476,0.7796137891083343,0.8957275136126533,0.5968053515117744,0.5477484384679995
224.8377775667761,0.7801907944434117,0.8988836009040131,0.5984165504613279,0.5482675988782135
229.62156006819689,0.7807916373452031,0.9021809765417681,0.6000997707354875,0.5488086717982207
234.6133331131577,0.7814178267951563,0.9056293744701128,0.6018599847317125,0.5493730757894251
239.82696273789455,0.7820710019363704,0.909239446218531,0.6037026363418377,0.5499623546660878
243.89182651311307,0.7825796597517913,0.9120600826257507,0.6051422961480422,0.5504216448426416
248.09685800471848,0.7831053080424487,0.9149835547268238,0.6066344109533316,0.5508966374566443
252.44943446094163,0.7836488129681305,0.9180156098428869,0.608181922934269,0.5513881526351049
256.95746007631556,0.784211100608223,0.9211624329559995,0.6097880000930531,0.551897068683173
261.62941389588497,0.784793162236324,0.9244306892822955,0.6114560584962213,0.5524243273401027
266.47440304210505,0.7853960601628462,0.9278275719249429,0.6131897872110516,0.5529709396156258
271.5022219674278,0.7860209342172841,0.9313608553275999,0.6149931763318888,0.5535379922839492
276.72341854372445,0.7866690089537237,0.9350389553733585,0.6168705485548708,0.554126655121816
280.3172291741625,0.7871145944857836,0.9375759505303798,0.6181655319450909,0.5545317212981411
285.8864456478213,0.7878043141920331,0.9415160740835555,0.6201768336752622,0.5551592520521585
289.7238476028256,0.7882789995503575,0.9442371044398737,0.6215659170678174,0.5555915126754559
293.6656686586464,0.7887661288285034,0.9470374209461822,0.6229955625453368,0.5560354241340759
