B_values,r_vK1,r_vK2,r_cK1,r_cK2
239.4294,21.048562488961778,24.234206864420837,15.98331383618044,14.787740866322121
244.4176,20.63523646254548,23.824573784131797,15.697238217435615,14.500652756941527
249.6179,20.221890970116604,23.415096317577103,15.411211824647935,14.213559607418702
255.0444,19.80852479918314,23.005785852504943,15.12523868392649,13.926461147785306
260.7121,19.395136634224492,22.59665490127282,14.839323255160899,13.63935708883662
265.1309,19.085080221484375,22.28993273007048,14.624927515729238,13.424025184345133
269.7021,18.77500998608257,21.98332558767476,14.410569305903785,13.20868981709075
274.4338,18.46492523514614,21.676840300511124,14.196251113645003,12.993350840217436
279.3344,18.15482522860664,21.370484238885744,13.981975643110408,12.778008098651013
284.4132,17.844709175103628,21.064265371726446,13.76774583806597,12.562661428545638
289.6801,17.534576227449044,20.758192328000185,13.553564908328125,12.347310656662499
295.1457,17.224425477610655,20.45227446581125,13.339436359755165,12.131955599730885
300.8216,16.91425595113099,20.146521950293717,13.125364028281204,11.916596063729479
304.7284,16.707465321458113,19.942784221273786,12.982682432327538,11.773020450357834
310.7826,16.397262134754456,19.63733234846637,12.768713342053745,11.557652986448367
314.9542,16.190448004093852,19.433806433642328,12.62610494299231,11.414071883385889
319.2393,15.983623835598165,19.230372172616082,12.483528501015428,11.27048846342245
325.8901,15.673367896818272,18.92540217506623,12.269727478652808,11.055108827931896
330.4801,15.466516868908371,18.722216589732415,12.127238565382044,10.911519288026895
335.2012,15.25965433381576,18.519139051085034,11.984788042869035,10.767927160884387
340.0592,15.052779819341303,18.316174942757943,11.84237805020905,10.62433236193355
345.0601,14.845892827006809,18.113330006804787,11.700010882211926,10.480734803048122
350.2102,14.6389928302007,17.91061037371732,11.557689003504848,10.337134392373716
355.5165,14.432079272153977,17.708022595493667,11.41541506415236,10.19353103413883
360.9859,14.22515156374609,17.505573682113027,11.273191917012515,10.049924628467654
363.7843,14.121682209626085,17.40440362542132,11.202100342201234,9.978120250458597
369.5132,13.914732094361973,17.20217725509154,11.059959224175358,9.834509076872688
375.4254,13.707766198149042,17.00010955344056,10.917877050011286,9.690894586825312
381.5299,13.500783798311833,16.79820948035324,10.775857549742442,9.547276664390003
384.6571,13.39728617149367,16.69732528787804,10.704872551665806,9.475466378410758
391.0681,13.190277561836261,16.495694955716807,10.562954741174671,9.331843078794483
394.3544,13.08676636857806,16.394951508716083,10.492023069250896,9.260030032869127
401.0955,12.87972965379304,16.19361518012688,10.350217227260808,9.116401065378463
404.5532,12.776203900977482,16.093025318496103,10.279344350351751,9.044585109339236
411.6506,12.56913699769853,15.892010206821153,10.137662132442486,8.900950163605447
415.2936,12.465595592413866,15.791588354698545,10.066854263069194,8.829131137089645
419.0015,12.362048707699659,15.691226019958759,9.996069589891437,8.757311049575954
426.6197,12.154937941823475,15.490687496393647,9.854573156728007,8.61366761331305
430.5337,12.051373769579563,15.390515305274253,9.78386315587873,8.541844224345446
434.5201,11.947803535324722,15.29041063544916,9.713179873968013,8.470019693924682
438.581,11.844227080555985,15.19037570619082,9.64252429772721,8.398194000799236
446.935,11.637054847206311,14.990524435733903,9.50130044927909,8.254539039040424
451.2324,11.533458722595114,14.890713038536143,9.430734399320693,8.182709725483953
455.6133,11.429855684866283,14.790981281537052,9.360200505816959,8.110879159353052
460.0801,11.326245544861427,14.691331924409011,9.289700023177284,8.039047316910263
464.6354,11.22262810641949,14.59176785377481,9.219234269618573,7.967214173887867
469.2817,11.119003166050497,14.49229209051805,9.148804631198082,7.895379705476614
474.0219,11.015370512587713,14.392907797598712,9.078412566151306,7.823543886314255
478.8589,10.91172992681955,14.293618288416058,9.008059609563494,7.751706690475753
483.7956,10.808081181101414,14.194427035771639,8.93774737840497,7.679868091459775
488.8351,10.70442403894313,14.095337681466553,8.867477576964756,7.608028062180853
493.9808,10.600758254574227,13.996354046605587,8.79725200271689,7.536186574954128
499.2359,10.49708357247962,13.897480142652451,8.727072552665769,7.464343601488831
