B_values,r_vK1,r_vK2,r_cK1,r_cK2
14.988419189522881,344.72240944156806,348.21672607020554,254.85213253329712,253.47081404192005
19.990947844849575,258.73342722722583,262.2289758475623,191.659292391443,190.27896610137694
24.986022186476877,207.2275796774688,210.72438767114505,153.80755864152047,152.42820638039822
29.986421767274365,172.8534803905072,176.3515780385708,128.54568082285937,127.16728711848071
34.97297810888672,148.36308572890044,151.86249799635664,110.54719441640881,109.16974035861007
39.98189568969915,129.9127289069329,133.4134900860387,96.98744537834719,95.61091902768436
44.965257568568646,115.63549629927141,119.13762746763683,86.49447792361573,85.11885866636456
49.94543519064655,104.21355771904112,107.71708558775973,78.09983615580857,76.72510776811504
54.98096558501418,94.7683529812004,98.27332083944104,71.15787079039993,69.78402745307284
59.97284353454873,86.97044075541592,90.47686341131966,65.42649721643231,64.05351582961687
64.95673634905415,80.38053992471383,83.88844190072254,60.58288871653724,59.210752748236025
69.99815469256284,74.66918375487145,78.17860916397112,56.38491517927675,55.01361915313775
74.9181527859698,69.83639965709936,73.34733778563948,52.83262438808377,51.46213346218329
79.89567912098313,65.55270351750725,69.06519792883272,49.683855881962444,48.31416493991356
84.9615283406107,61.70827183606272,65.22237662842812,46.85789805267939,45.4890064436225
90.0168208138524,58.30311969280851,61.81885790527697,44.35477678684703,42.98666807465914
94.93676851015609,55.33726589406175,58.85461889126637,42.17452312130155,40.80716232684608
99.99736384651834,52.59103092614029,56.11007047430526,40.155658992387885,38.78905321968349
104.91893432666018,50.17427581755521,53.69498027810816,38.37895807550762,37.013072837684064
109.83317012650375,47.9771617772263,51.49955276284353,36.76368300197131,35.39850383901178
114.94795010788505,45.88983888723986,49.41401058229873,35.22907999102781,33.864621653811334
119.94568706909746,44.022173516708975,47.548109954164225,33.855929465046955,32.4921617416819
125.06336971737892,42.264311471448565,45.79208018182393,32.56347118665266,31.200396742870065
129.9134726981083,40.726129064484184,44.25565757336162,31.432498722801796,30.070068447951595
134.76656219545143,39.29776716874499,42.82907910608538,30.38224439655149,29.020446278927906
139.99630938512567,37.86935197349012,41.402610808386534,29.33192095568483,27.970790296681994
144.7492705062256,36.66064677642221,40.19569738869591,28.443126964059143,27.082590646612296
149.8363055719396,35.45189471241565,38.9888864698413,27.55427448085523,26.194361461749487
154.78139816507294,34.35298442532974,37.89188621549005,26.74617196100206,25.386852261733075
160.06403974067268,33.25402719037843,36.794994309952024,25.93801313330395,24.57931367476087
165.1364917042856,32.26492163192786,35.807895953434056,25.21061844408742,23.85250147001445
169.9230566812214,31.385678397293564,34.9305682470343,24.56400133150363,23.20642237066884
174.9953867314071,30.50639592512857,34.05333824073954,23.91734001474089,22.560318960549214
179.68874959393523,29.736988881539165,33.2858508745923,23.35147287666652,21.994956936597205
184.64080174809882,28.967546608614697,32.51845536976051,22.785567692666124,21.429573229673714
189.87353702031217,28.198066269380266,31.751161399730318,22.219622297694873,20.86416617287693
194.60067902081786,27.5384790164768,31.093569971750423,21.734492498956268,20.37951157715086
199.56920699581747,26.87885929633811,30.436069041453077,21.249329936007086,19.894837201356236
204.7980945153585,26.21920470058885,29.77866741781487,20.764132998819246,19.410141650830486
210.30835714805872,25.559512576123684,29.121375031177546,20.27889999961242,18.92542339690884
215.1319433211794,25.00973836677451,28.573722878530535,19.874510349135605,18.521472969301822
220.18198893904744,24.459934206742076,28.026161646635398,19.470093372306927,18.117504551739987
224.39599829673253,24.0200679573062,27.588183548854467,19.146539383028717,17.79431609478172
229.8959002157701,23.470204649093205,27.040807063515743,18.742070447510258,17.390312328119272
234.4938182200855,23.030288119242005,26.602988970841285,18.41847342879984,17.067093923135722
239.279406347026,22.590347153507565,26.165250802950208,18.094856329345077,16.74386103766241
244.26439397925571,22.15038032382415,25.727598740751844,17.771218553724335,16.420612876948557
249.46150874477178,21.71038608833265,25.290039586520955,17.447559506751226,16.097348587191014
254.88458502183204,21.270362779786367,24.852580841380593,17.123878598601923,15.774067249962538
260.5486869112061,20.830308592499517,24.415230794462335,16.800175251251627,15.450767876008813
264.9647663503791,20.500246515705186,24.08729507806311,16.557382678224702,15.208280870207947
269.53312439090286,20.170165083020283,23.759429886920742,16.31457694358606,14.96578263898558
274.26177569600645,19.8400633481385,23.43163981166386,16.07175783464984,14.72327267195598
279.1593074048637,19.50994030184361,23.103929830071177,15.828925154415922,14.48075042745493
