B_values,r_vK1,r_vK2,r_cK1,r_cK2
164.5430427217872,14.410459770873592,16.9767462347132,10.98944757717405,10.084958327600143
168.97020979053482,14.05151642229047,16.619930649458095,10.739792796763181,9.835509483773945
172.84567331784072,13.752367982087913,16.322667702583285,10.531733717239103,9.627617618775396
176.903083489621,13.453191359150328,16.0254878063636,10.323662456150359,9.41970847496272
180.28878843679075,13.21382851081,15.787808781493858,10.157196746676918,9.253367987651934
184.70763129063369,12.914596304044014,15.49079819609037,9.949103899711634,9.045424924214338
188.40178391644636,12.67518624632506,15.253266111075773,9.782621243513464,8.8790557175998
192.2467182820881,12.435753274948748,15.015807639380736,9.616131374939117,8.712672637047646
196.25185824629827,12.196296071291599,14.778428617365089,9.449634584571912,8.546274929406374
200.42742969834717,11.956813213190935,14.541135475528206,9.283131245086796,8.379861785970556
204.78454773526775,11.717303164536249,14.303935313166383,9.116621825993427,8.213432337259947
209.33531546271817,11.477764263581003,14.06683598427302,8.950106911084207,8.04698564719292
212.88337165700153,11.298090076025094,13.889082862662235,8.82521754492192,7.9221387108662125
216.553774616605,11.118397833803147,13.711395363553088,8.700325849283308,7.797281055199687
220.35296364496648,10.938686668828991,13.533777849338767,8.57543224223397,7.672412197815376
224.28783799576945,10.75895565620034,13.356235054247524,8.450537206811147,7.547531626926754
228.36579868660164,10.579203809451402,13.17877212338401,8.325641299927655,7.422638799066432
232.59479495857573,10.399430075318095,13.00139465667949,8.200745162592574,7.2977331365911615
236.98337599553003,10.21963332795952,12.824108758481604,8.075849531648323,7.172814024952522
241.54074861082864,10.039812362558875,12.646921093636692,7.95095525331321,7.047880809699599
244.67764144993035,9.919917630797027,12.528854129478669,7.867693626474637,6.964583821556967
249.53878664429982,9.740053387355749,12.35184672498393,7.742803830539326,6.839625526988492
252.88830055898836,9.620128500542931,12.23390748514842,7.659546256650903,6.756311119664575
256.32895770945083,9.50019077100869,12.116023951633938,7.576290982276758,6.672989327655847
261.6691443283977,9.320259040707162,11.93930949458019,7.4514133652594445,6.5479922328160916
265.3546252344315,9.200287052133262,11.821578336859156,7.368165877072863,6.464650838317302
269.1454055949234,9.080300432031468,11.703913912507105,7.284922439004601,6.381301113971724
273.0460636470237,8.960298608392483,11.586319869792508,7.201683664319991,6.2979427603035285
277.0614469359505,8.84028097879376,11.468800112961803,7.11845022607515,6.214575463293587
281.1966924126065,8.720246908338739,11.351358824366534,7.035222863291874,6.131198893483243
285.45724835825206,8.600195727423385,11.234000488878944,6.9520023878480375,6.047812705016178
289.8488983329944,8.480126729313334,11.116729920880365,6.868789692182434,5.964416534599261
292.0957890177463,8.4200853171608,11.058129151569611,6.827186564784983,5.922714587591821
296.69572270306514,8.299988180384222,10.941000056868456,6.743987409827495,5.839302722178987
301.44285426631416,8.179871279313797,10.823972411323629,6.660798677441334,5.755879882788154
306.3443640917827,8.059733754999893,10.707052440165375,6.577621617224458,5.672445635746951
308.85538346958424,7.999656976885383,10.64863491121578,6.5360378894715145,5.63072409253828
314.00297319407724,7.879486794743785,10.531889214007109,6.452880965910675,5.547271869748102
316.6416536410863,7.819393142385725,10.473562931908665,6.411308169659402,5.505541066539935
322.05433148110495,7.699188065779409,10.357008505415925,6.328174985367304,5.422069754695261
324.8306619249075,7.639076369790574,10.298782486745928,6.2866150620308705,5.380329111996681
330.5294454674497,7.518833951152669,10.182438487818606,6.203509807328971,5.2968375037898765
333.4544848078696,7.458702930501418,10.124322910917282,6.161965017816725,5.255086392658208
336.4317569936542,7.398565162379768,10.066246636918738,6.120425838914049,5.213331642971784
342.5486980299024,7.278268733857416,9.948928899021187,6.037365563432521,5.129810913267126
345.69134663568144,7.218109735247632,9.892267267501024,5.995845134783262,5.08804477019477
348.89219243786357,7.157943312308367,9.834362143354603,5.954331654712862,5.0462746622916
352.15286713354453,7.097769281646027,9.77650360590585,5.9128255047463565,5.004500501926588
358.86054079323117,6.977397632552173,9.66093299793976,5.829836828543859,4.9209396601550015
362.311122916243,6.9171996155025255,9.603224474557182,5.788355176800894,4.879152790057839
365.8287066338764,6.856993192926902,9.545569640962059,5.746882607137506,4.837361489908262
369.41526258126737,6.796778147895228,9.487970484802796,5.705419621504847,4.795565658017526
373.07283943850763,6.736554255861803,9.430429088386873,5.663966750832789,4.753765189555109
376.8035678328927,6.676321284328573,9.372947634234448,5.622524556954587,4.711959976423402
380.6096644776694,6.616078992480851,9.315528411025666,5.581093634682544,4.670149907130714
384.4934365641762,6.555827130811935,9.258173819973258,5.539674614042462,4.628334866656
388.4572864256626,6.4955654407195205,9.200886381647699,5.498268162688178,4.586514736306839
392.50371649259654,6.435293654085076,9.143668743301337,5.456874988505504,4.544689393572127
396.63533456093967,6.375011492824814,9.086523686728798,5.41549584242806,4.502858711965273
400.85485939669434,6.314718668418305,9.029454136714667,5.374131521483569,4.461022560862053
405.1651267020352,6.254414881405414,8.972463170112436,5.3327828720908865,4.4191808053275645
409.5690954705355,6.194099820860197,8.915554025619585,5.2914507936337545,4.377333305937707
414.06985476142063,6.133773163824984,8.858730114300746,5.2501362423365,4.335479918587685
418.67063092543634,6.0734345747185925,8.801995030937498,5.208840235473341,4.293620494293961
423.374795317857,6.013083704703657,8.745352566267709,5.167563855941947,4.251754878984404
428.1858725373781,5.952720191016684,8.68880672021157,5.1263082572401615,4.209882913276421
433.10754923321,5.892343656255701,8.632361716162364,5.085074668887047,4.168004432245338
438.1436835266194,5.831953707625515,8.576022016453646,5.043864402332583,4.126119265178449
443.2983150975208,5.771549936131526,8.519792339112389,5.002678857408306,4.084227235317523
448.5756759915389,5.711131915724768,8.463677676021868,4.9615195293792995,4.042328159584008
453.9802022083045,5.650699202388991,8.40768331263882,4.920388016656786,4.00042184829267
459.516546137674,5.590251333170325,8.351814849414758,4.87928602925009,3.958508104847023
465.18958991715147,5.529787825139692,8.296078225100409,4.838215398037932,3.9165867254158937
471.0044597911159,5.4693081742872875,8.240479742122881,4.7971780849486905,3.874657498595784
476.9665415606236,5.408811854340574,8.185026094258568,4.756176194162138,3.8327202050476483
483.0814972216573,5.348298315500504,8.129724396839165,4.7152119844440294,3.7907746171174175
489.3552828998607,5.287766983090301,8.074582219769578,4.6742878827524725,3.7488204984296547
495.79416820117456,5.2272172561081325,8.019607623661615,4.633406499271348,3.7068576034587903
