B_values,r_vK1,r_vK2,r_cK1,r_cK2
55.23634709087141,89.93211727034112,93.6018666876479,67.06266756705688,65.61597170532147
59.826625242467365,83.11526678211834,86.78684729285497,62.10067737565103,60.65447893343645
64.46988570904693,77.20721299134603,80.88067316595333,57.800159222890734,56.35444755762641
69.0013153754975,72.20798527696502,75.88330621324484,54.161148012365366,52.71589566145836
73.58572985530058,67.77675281667162,71.45398254684461,50.935559228110726,49.49075588773616
78.25149171206783,63.799910193153266,67.47910948891042,48.04070456398232,46.596342161839075
82.90753056633673,60.277473573260444,63.95866515186669,45.47660276863142,44.03266440255921
87.43891381591385,57.20946313205961,60.892619165081605,43.24327575781038,41.79973488140796
92.09983672720989,54.368633167747035,58.05383584989234,41.17530766432594,39.73216014267042
96.63271459745289,51.868629356013344,55.555847581852944,39.35543067619679,37.91265075880958
101.15883706103381,49.595829881299935,53.28508516478741,37.70093807693976,36.25851063845113
105.86966525750353,47.43660097033426,51.12800225558873,36.12911249988632,34.687036585132695
110.47269418174282,45.5045940504054,49.198117464471814,34.72268991355148,33.28094249224961
115.18619580016383,43.68617075428814,47.38189287409152,33.39894868652048,31.957522421235208
119.65325048493473,42.094993212176526,45.79282284683241,32.24063249347583,30.799496493386155
124.12305581914207,40.61741775740644,44.31737918624363,31.165014787086765,29.72415560712761
128.93977141809387,39.1397849206568,42.84206914207903,30.08935746227364,28.64878145223867
133.31735625018962,37.889430477412475,41.59384854823971,29.179152906648877,27.73882073788735
138.002630750995,36.63902555301649,40.34575135980414,28.268916289424485,26.82883095632157
142.55717302000474,35.502245564955686,39.21123824137184,27.44139913461302,26.001539836951803
147.42260554628476,34.36541498422868,38.07685470604702,26.613852656260605,25.1742197874211
152.09444867979383,33.342219983456324,37.05603394634908,25.86903464503212,24.429604689342177
156.50298342413566,32.432672029485694,36.148748335894616,25.206952574212757,23.767701158788963
161.1747142726173,31.52308176150225,35.24157854833613,24.54484951044246,23.105773684316205
165.49740775885607,30.727152653177715,34.44791009240204,23.965491669335474,22.52656592583422
170.05835994118678,29.93118553600947,33.6543499902647,23.38611701422471,21.947336804919594
174.8778276318277,29.135177339794904,32.86090936592394,22.80672530843994,21.36808467557411
179.2316324691346,28.452849329571357,32.18092202827413,22.310090171447357,20.87156316361529
183.8077592555806,27.770486266560773,31.501040703262227,21.81344240382553,20.375022154276675
188.6236830788709,27.088085542102643,30.821275465119616,21.31678209635591,19.87846026920884
193.69875975363874,26.40564428162164,30.141637650927162,20.82010945962283,19.381875997177836
198.14139185808003,25.836909985329267,29.57537932774493,20.406206432868725,18.968037476257255
202.79259823972507,25.268143323432927,29.009226646281604,19.992295399565343,18.554181209443843
206.67379629215998,24.813105219227843,28.55638672735434,19.66116108488103,18.2230826568686
211.73933051500705,24.24427461970187,27.990448152735723,19.2472367820817,17.809191510992754
215.9741171253072,23.78918215221085,27.53779336237804,18.91609263480718,17.478063403095643
220.3817521686808,23.334063256270827,27.08523082782885,18.584944767981273,17.146921000483157
224.97303867219497,22.878916381626937,26.632767535604152,18.253793703182865,16.815763515683706
229.75969906947572,22.423739854049625,26.180411165314943,17.922640066504407,16.484590102416202
234.75447513620347,21.96853186267523,25.728170175298924,17.591484606153756,16.153399849997758
239.97124125034134,21.51329044573107,25.27605390107412,17.260328213193905,15.822191777125601
244.03855042407594,21.171836173673917,24.93705471113455,17.011960936094717,15.573773393934543
248.24611163828413,20.830360940557878,24.598136223016137,16.763594243304965,15.325343915009952
252.60130657930668,20.488863717488734,24.259303590213523,16.5152287224152,15.07690283346144
257.1120441967943,20.147343406909084,23.9205623956434,16.266865040181266,14.828449611117527
261.786808636736,19.805798836754732,23.581918696037192,16.018503952977742,14.579983676094429
266.63471250037924,19.464228754003436,23.24337907191448,15.770146318733142,14.331504420117101
271.6655561324619,19.12263181753344,22.904950683856853,15.52179311063443,14.083011195584891
276.8898937503938,18.781006590225157,22.566641336075666,15.27344543287549,13.834503312354594
280.4858663965029,18.55323996471435,22.341172079839616,15.107883998973849,13.668822884923253
286.05843327855257,18.21156410341303,22.003080455387664,14.859548406734044,13.420288909966931
289.8981437923586,17.98376216275156,21.777765154564445,14.693996386941306,13.254590349079308
293.84233622490774,17.755945160577237,21.5525168112633,14.528448990014086,13.088884094052297
299.9640515629266,17.41419014971201,21.214777272074528,14.280137793440444,12.84030969209245
304.18889735958766,17.18633290964694,20.989711550683065,14.11460449970285,12.67458299484345
308.53445303615314,16.95845845856258,20.76472558330585,13.949078007518903,12.50884760316578
313.0059668482713,16.730566107485373,20.53982359241831,13.783559072061852,12.343103199786466
317.6089957725106,16.50265513000434,20.31501009124752,13.618048518414735,12.177349451874903
322.3494285452346,16.274724759682123,20.090289908565705,13.452547248650369,12.011586010077055
327.23351079592004,16.046774187244296,19.86566821603948,13.287056249705245,11.845812507484581
332.26787250047266,15.818802557533445,19.64115055839406,13.121576602192329,11.680028558527189
334.8435924423368,15.704808565608255,19.528932585530832,13.038841400926339,11.597132540774341
340.11671988237356,15.476803637961705,19.30458227565469,12.87338103613261,11.431332155528194
345.5585874004915,15.248775291914107,19.080351722577642,12.707935201674758,11.265520270259191
351.1774262200118,15.020722483600286,18.85624806421139,12.542505391717379,11.099696424031158
354.0559297136184,14.906686562700155,18.74424620136893,12.459797002992149,11.01677986477312
359.956861875512,14.67859496388796,18.52034749631866,12.294394360485983,10.8509371580919
362.9817094542978,14.564538983184603,18.408452809799343,12.211700580649143,10.768010879149925
369.1865250005252,14.336405866651917,18.184778482913778,12.046329378575905,10.602148127628672
372.36916745742616,14.222328398798792,18.07300126718257,11.963652505079812,10.519211512359188
378.90195986896,13.994150773909151,17.849573168198734,11.798317691103353,10.353327430981032
382.2550745580658,13.880050251977707,17.737925020664246,11.715660387702744,10.270379809808883
385.6680662951914,13.765941670533758,17.626322727386942,11.633010272346995,10.187428361244384
392.68021295510397,13.537699531744298,17.403261832659965,11.467733070433068,10.021513646761282
396.28278371616005,13.42356555903095,17.291806461395833,11.385106764869033,9.938550207137371
399.95206875056886,13.309422695503974,17.180403411832096,11.302489211709286,9.855582592532265
403.689938551976,13.195270715495946,17.069054481021606,11.219880855584902,9.772610709574016
411.3792707148709,12.966938464242133,16.846526568085974,11.054693634911343,9.606653751068308
415.3348406255908,12.852757701504192,16.73535159774182,10.972115786175774,9.523668474434992
