B_values,r_vK1,r_vK2,r_cK1,r_cK2
372.36916745742616,13.790903169911559,15.2962982891027,13.21799440397134,9.410303385166282
378.90195986896,13.602739444124634,15.101268239853614,13.086361604048745,9.261719589362663
382.2550745580658,13.508688792073396,15.003688791474131,13.020866611047998,9.187424548454299
385.6680662951914,13.414659540007671,14.906064730738903,12.955596918308801,9.113127413297995
392.68021295510397,13.226667072752084,14.710677501338262,12.825769154272328,8.964526878703206
396.28278371616005,13.13270480070116,14.612911572647032,12.76123014109214,8.890223495734219
399.95206875056886,13.038765814997783,14.515095507042078,12.696954612644138,8.815918052041665
403.689938551976,12.944850612034312,14.417227789570594,12.632953454117557,8.741610564463763
411.3792707148709,12.757093589421801,14.221331044267986,12.50582090941574,8.592989545752003
415.3348406255908,12.663252811865085,14.123298683373479,12.442714562478168,8.518676070291662
419.3672177190431,12.569437901002004,14.025207998675507,12.379932776880299,8.444360663215702
423.4786610300141,12.475649401819249,13.927057154617616,12.317490049544167,8.370043366144165
427.6715190600143,12.38188786850199,13.828844242249101,12.255401805511802,8.295724227212343
431.9482342506144,12.288153864129868,13.730567275746823,12.193684502267438,8.221403301713071
436.31134772789335,12.194447960304462,13.632224188746248,12.13235576668037,8.147080652809596
440.7635043373616,12.10077073670635,13.53381283047767,12.071434596171175,8.072756352314682
445.3074579903241,12.007122780555886,13.43533096168981,12.01094166635367,7.998430481554691
449.94607734438995,11.913504685982865,13.336776250356849,11.950899915217523,7.924103132324572
454.682351842752,11.819917053286138,13.238146267145499,11.8913357618136,7.8497744079383365
459.51939813895143,11.7263604880695,13.139438480639805,11.83228248609157,7.775444424397965
464.46046693614454,11.63283560024343,13.040650252300852,11.773791052900993,7.701113311683892
469.50895027240693,11.539343002872911,12.941778831148032,11.71598696361715,7.626781215186351
474.6683892863895,11.445883310854851,12.84282134815012,11.659885124252074,7.552448297294452
479.9424825006827,11.352457139404287,12.743774810302725,11.599709027979937,7.478114739159728
485.3350946636117,11.259065102329197,12.644636094379468,11.544280710376205,7.403780742655522
490.85026619388,11.165707810066028,12.54540194033608,11.488904165898681,7.329446532556877
496.49222327656827,11.072385867450011,12.446068944346502,11.434131654178769,7.255112358961675
502.26538866350506,10.979099871188856,12.346633551455984,11.380080780012207,7.18077849998945
508.1743932360169,10.885850407008018,12.247092047819104,11.326812958191184,7.106445264782096
