B_values,m_hK1,m_hK2,m_eK1,m_eK2
0,0.43475524743136484,0.43475524743136484,0.3194818654129933,0.3194818654129933
14.988419189522881,0.43606568015264285,0.44048590789415776,0.32238190923390225,0.32063457407102286
19.990947844849575,0.43652838392143184,0.44242598364987434,0.3233626287402186,0.32103377772493163
24.986022186476877,0.4369897357669985,0.44436360561368016,0.32434063320304723,0.32143193359339317
29.986421767274365,0.43745091961269617,0.44630377018639206,0.3253184498290735,0.321830064219443
34.97297810888672,0.4379101723703369,0.4482390774460697,0.32629235718650695,0.32222664811258617
39.98189568969915,0.4383708298407219,0.4501836182877892,0.32726944674602104,0.3226245670355042
44.965257568568646,0.4388284889156074,0.4521188277629508,0.3282403955661823,0.3230200182659419
49.94543519064655,0.4392852127572632,0.4540534254437575,0.3292095951133932,0.32341478428945497
54.98096558501418,0.43974636261673644,0.4560101977290302,0.3301884423150996,0.323813501827164
59.97284353454873,0.4402028724168817,0.4579507107816118,0.33115771009881995,0.3242083334485305
64.95673634905415,0.44065801685909245,0.45988885469038715,0.3321243627180006,0.32460211025218033
69.99815469256284,0.44111777205889513,0.46185015240405897,0.3331011122776557,0.3250000052685117
74.9181527859698,0.44156583394280663,0.4637650070139061,0.33405332980878705,0.325387906453951
79.89567912098313,0.44201851418810767,0.4657030836639259,0.33501568932570275,0.3257799336266313
84.9615283406107,0.44247858882561836,0.46767644453031304,0.3359941218377696,0.3261784972965433
90.0168208138524,0.44293706592446136,0.46964662754988107,0.33696952741490677,0.3265758115719973
94.93676851015609,0.4433826583210858,0.47156499253940104,0.3379178908250583,0.32696208998931886
99.99736384651834,0.44384036408184563,0.473539188515797,0.33889243076748904,0.32735900400189993
104.91893432666018,0.44428489062240684,0.47546014468802306,0.3398393083495764,0.3277446211099277
109.83317012650375,0.44472816196735343,0.4773792486664318,0.3407839180761636,0.3281292799648422
114.94795010788505,0.44518889646232807,0.4793777745649986,0.34176618669606484,0.3285292323692731
119.94568706909746,0.4456384735725949,0.4813316892041482,0.3427251206135557,0.3289196376489924
125.06336971737892,0.446098214164213,0.48333367990097215,0.34370621069189466,0.3293190113273653
129.9134726981083,0.4465333346780685,0.4852321300488461,0.3446352205419104,0.3296971317063143
134.76656219545143,0.4469681582883339,0.48713288281828104,0.34556405620401964,0.3300751253957869
139.99630938512567,0.44743609965524106,0.48918245837997354,0.34656416399717704,0.330482056397033
144.7492705062256,0.447860815478373,0.4910463779051778,0.3474723758848427,0.33085153151360897
149.8363055719396,0.4483147908656262,0.49304260394548394,0.34844368408361875,0.33124660263842537
154.78139816507294,0.44875551418225756,0.49498444360572086,0.34938717411453407,0.33163028280544166
160.06403974067268,0.44922568678720504,0.4970602957226787,0.350394305537687,0.33203975575918615
165.1364917042856,0.4496765379367905,0.49905500676026054,0.3513606433174916,0.3324325533632923
169.9230566812214,0.4501014296256214,0.5009386289697416,0.3522718858162025,0.33280287121130886
174.9953867314071,0.4505511084805898,0.502936149176232,0.3532368779975198,0.3331949385400326
179.68874959393523,0.4509666616714193,0.5047857773900688,0.35412918941630017,0.33355738682276664
184.64080174809882,0.4514045703860986,0.5067387851010089,0.3550700904802375,0.3339394746816948
189.87353702031217,0.45186668983490974,0.508804116674112,0.3560636775984851,0.3343428451666874
194.60067902081786,0.4522836220707284,0.5106713570316896,0.3569607088835751,0.33470691342943215
199.56920699581747,0.4527212976168169,0.5126354700877831,0.3579029941731048,0.33508923925578854
204.7980945153585,0.45318130532456496,0.5147042225475417,0.35889406272214064,0.33549123363228905
210.30835714805872,0.45366540069901645,0.5168862368982277,0.35993782223583737,0.3359144570220635
215.1319433211794,0.4540886104871052,0.5187979949279621,0.3608509875713066,0.33628460248020686
220.18198893904744,0.4545311327153635,0.5208011964070526,0.3618065167219146,0.33667179135781417
224.39599829673253,0.45489996118965337,0.5224741098973299,0.36260347130311427,0.3369946211351363
229.8959002157701,0.4553807448812015,0.5246593733151966,0.3636431010554876,0.33741560843193
234.4938182200855,0.4557821678028612,0.526487898040449,0.3645117987031978,0.3377672492026932
239.279406347026,0.45619948186451265,0.5283926704644526,0.36541554787830266,0.3381329502325497
244.26439397925571,0.4566336508226009,0.530378583488819,0.36635652702655186,0.33851357390377773
249.46150874477178,0.4570857180596148,0.5324509595144098,0.36733709999828573,0.33891005474961644
254.88458502183204,0.4575568149896841,0.5346155987928081,0.3683598363114051,0.3393234071769054
260.5486869112061,0.4580481705528763,0.5368788344814329,0.36942753414485663,0.3397547342045288
264.9647663503791,0.4584307819673003,0.53864510895779,0.37025963969240017,0.340090744097471
269.53312439090286,0.4588261465755512,0.5404738937424425,0.37112013913745506,0.34043808518521146
274.26177569600645,0.4592349136943489,0.5423685851101954,0.3720105219726727,0.34079734203260315
279.1593074048637,0.45965777753801007,0.5443328310482384,0.37293238445259536,0.34116914022220457
284.2349311758612,0.4600954811715933,0.5463705551081445,0.3738874393953419,0.34155415002498085
289.4985410124512,0.46054882089064736,0.5484859830316877,0.3748775270908124,0.3419530904736329
294.9607776353277,0.46101865108043827,0.5506836725350449,0.37590462746459896,0.3423667338904004
300.63310028216085,0.4615058896186365,0.552968546699144,0.37697087367058024,0.3427959109308741
304.5374262598513,0.4618408711560568,0.554542844349875,0.37770458131994017,0.34309109771783153
310.5878387021,0.46235935514522986,0.5569850796779131,0.37884127611398455,0.3435481865828558
314.7568029799805,0.46271616876211175,0.5586697280111136,0.3796242938135689,0.343862890300896
319.03920846270137,0.4630823178381813,0.560401810175233,0.38042845023307514,0.34418594830656046
